Year,Week_Reported,County,id,Positive_Cases
2013,40,Madera,6039,2
2013,42,Madera,6039,1
2013,35,Marin,6041,1
2013,37,Marin,6041,1
2013,35,Napa,6055,1
2013,33,Orange,6059,1
2013,37,Orange,6059,1
2013,39,Orange,6059,1
2013,40,Orange,6059,1
2013,44,Orange,6059,2
2013,45,Orange,6059,3
2013,34,Placer,6061,1
2013,38,Placer,6061,3
2013,41,Placer,6061,1
2013,53,Placer,6061,1
2013,31,Riverside,6065,1
2013,33,Riverside,6065,1
2013,35,Riverside,6065,1
2013,37,Riverside,6065,1
2013,38,Riverside,6065,3
2013,39,Riverside,6065,5
2013,40,Riverside,6065,4
2013,41,Riverside,6065,4
2013,42,Riverside,6065,5
2013,43,Riverside,6065,6
2013,44,Riverside,6065,3
2013,45,Riverside,6065,1
2013,9,Sacramento,6067,1
2013,31,Sacramento,6067,1
2013,34,Sacramento,6067,1
2013,45,Sacramento,6067,6
2013,47,Sacramento,6067,1
2013,35,San Bernardino,6071,1
2013,38,San Bernardino,6071,1
2013,40,San Bernardino,6071,2
2013,41,San Bernardino,6071,1
2013,43,San Bernardino,6071,4
2013,44,San Bernardino,6071,2
2013,46,San Bernardino,6071,2
2013,35,San Francisco,6075,1
2013,33,San Joaquin,6077,2
2013,34,San Joaquin,6077,1
2013,38,San Joaquin,6077,2
2013,41,San Joaquin,6077,1
2013,44,San Joaquin,6077,1
2013,48,San Joaquin,6077,1
2013,46,Santa Barbara,6083,1
2013,33,Santa Clara,6085,1
2013,41,Santa Clara,6085,1
2013,43,Shasta,6089,1
2013,44,Siskiyou,6093,1
2013,31,Solano,6095,1
2013,33,Stanislaus,6099,1
2013,35,Stanislaus,6099,2
2013,38,Stanislaus,6099,3
2013,39,Stanislaus,6099,2
2013,40,Stanislaus,6099,4
2013,41,Stanislaus,6099,3
2013,42,Stanislaus,6099,1
2013,49,Stanislaus,6099,1
2013,53,Stanislaus,6099,1
2013,34,Sutter,6101,1
2013,35,Sutter,6101,2
2013,36,Sutter,6101,2
2013,38,Sutter,6101,2
2013,40,Sutter,6101,2
2013,41,Sutter,6101,1
2013,47,Tehama,6103,1
2013,48,Tehama,6103,1
2013,49,Tehama,6103,1
2013,38,Tulare,6107,1
2013,40,Tulare,6107,3
2013,49,Tulare,6107,1
2013,33,Ventura,6111,1
2013,41,Ventura,6111,1
2013,31,Yolo,6113,1
2013,34,Yolo,6113,1
2013,35,Yolo,6113,1
2013,36,Yolo,6113,1
2013,41,Yolo,6113,1
2013,42,Yolo,6113,1
2013,39,Yuba,6115,4
2013,42,Yuba,6115,2
2013,44,Yuba,6115,1
2013,46,Yuba,6115,1
2013,51,Yuba,6115,1
2014,39,Alameda,6001,1
2014,30,Butte,6007,1
2014,31,Butte,6007,3
2014,33,Butte,6007,4
2014,34,Butte,6007,3
2014,35,Butte,6007,1
2014,36,Butte,6007,4
2014,38,Butte,6007,3
2014,39,Butte,6007,1
2014,40,Butte,6007,1
2014,41,Butte,6007,1
2014,48,Butte,6007,1
2014,49,Butte,6007,1
2014,33,Colusa,6011,1
2014,34,Colusa,6011,1
2014,42,Colusa,6011,1
2014,25,Contra Costa,6013,1
2014,39,Contra Costa,6013,1
2014,40,Contra Costa,6013,1
2014,41,Contra Costa,6013,1
2014,52,Contra Costa,6013,1
2014,28,Fresno,6019,2
2014,29,Fresno,6019,2
2014,30,Fresno,6019,1
2014,31,Fresno,6019,5
2014,32,Fresno,6019,2
2014,33,Fresno,6019,5
2014,34,Fresno,6019,2
2014,35,Fresno,6019,5
2014,36,Fresno,6019,1
2014,37,Fresno,6019,2
2014,38,Fresno,6019,1
2014,39,Fresno,6019,3
2014,41,Fresno,6019,3
2014,45,Fresno,6019,1
2014,46,Fresno,6019,1
2014,47,Fresno,6019,2
2014,48,Fresno,6019,5
2014,33,Glenn,6021,1
2014,34,Glenn,6021,1
2014,35,Glenn,6021,3
2014,36,Glenn,6021,1
2014,37,Glenn,6021,2
2014,38,Glenn,6021,1
2014,40,Glenn,6021,1
2014,35,Imperial,6025,1
2014,32,Kern,6029,2
2014,36,Kern,6029,1
2014,38,Kern,6029,1
2014,39,Kern,6029,2
2014,42,Kern,6029,1
2014,43,Kern,6029,1
2014,45,Kern,6029,2
2014,48,Kern,6029,1
2014,36,Kings,6031,2
2014,40,Kings,6031,1
2014,52,Kings,6031,1
2014,36,Lake,6033,1
2014,32,Los Angeles,6037,3
2014,33,Los Angeles,6037,4
2014,34,Los Angeles,6037,9
2014,35,Los Angeles,6037,11
2014,36,Los Angeles,6037,5
2014,37,Los Angeles,6037,20
2014,38,Los Angeles,6037,18
2014,39,Los Angeles,6037,19
2014,40,Los Angeles,6037,16
2014,41,Los Angeles,6037,29
2014,42,Los Angeles,6037,24
2014,43,Los Angeles,6037,25
2014,44,Los Angeles,6037,18
2014,45,Los Angeles,6037,20
2014,46,Los Angeles,6037,10
2014,47,Los Angeles,6037,3
2014,49,Los Angeles,6037,13
2014,50,Los Angeles,6037,2
2014,51,Los Angeles,6037,1
2014,52,Los Angeles,6037,3
2014,31,Madera,6039,1
2014,32,Madera,6039,1
2014,38,Madera,6039,1
2014,37,Mendocino,6045,1
2014,39,Merced,6047,1
2014,28,Orange,6059,1
2014,30,Orange,6059,2
2014,31,Orange,6059,4
2014,32,Orange,6059,6
2014,33,Orange,6059,12
2014,34,Orange,6059,9
2014,35,Orange,6059,27
2014,36,Orange,6059,24
2014,37,Orange,6059,31
2014,38,Orange,6059,22
2014,39,Orange,6059,17
2014,40,Orange,6059,16
2014,41,Orange,6059,29
2014,42,Orange,6059,14
2014,43,Orange,6059,16
2014,44,Orange,6059,24
2014,45,Orange,6059,2
2014,46,Orange,6059,3
2014,47,Orange,6059,2
2014,49,Orange,6059,1
2014,50,Orange,6059,1
2014,35,Placer,6061,1
2014,37,Placer,6061,2
2014,42,Placer,6061,2
2014,43,Placer,6061,2
2014,36,Riverside,6065,1
2014,38,Riverside,6065,3
2014,39,Riverside,6065,1
2014,40,Riverside,6065,3
2014,41,Riverside,6065,1
2014,44,Riverside,6065,2
2014,47,Riverside,6065,1
2014,52,Riverside,6065,2
2014,31,Sacramento,6067,2
2014,33,Sacramento,6067,1
2014,35,Sacramento,6067,1
2014,37,Sacramento,6067,3
2014,38,Sacramento,6067,3
2014,33,San Bernardino,6071,1
2014,34,San Bernardino,6071,1
2014,36,San Bernardino,6071,2
2014,37,San Bernardino,6071,3
2014,38,San Bernardino,6071,1
2014,39,San Bernardino,6071,3
2014,40,San Bernardino,6071,2
2014,44,San Bernardino,6071,1
2014,45,San Bernardino,6071,1
2014,46,San Bernardino,6071,1
2014,47,San Bernardino,6071,1
2014,49,San Bernardino,6071,4
2014,36,San Diego,6073,2
2014,41,San Diego,6073,2
2014,42,San Diego,6073,1
2014,43,San Diego,6073,1
2014,44,San Diego,6073,3
2014,49,San Diego,6073,2
2014,31,San Joaquin,6077,1
2014,35,San Joaquin,6077,1
2014,36,San Joaquin,6077,1
2014,37,San Joaquin,6077,1
2014,38,San Joaquin,6077,1
2014,40,San Joaquin,6077,2
2014,41,San Joaquin,6077,1
2014,45,San Joaquin,6077,1
2014,32,Santa Clara,6085,1
2014,33,Santa Clara,6085,2
2014,36,Santa Clara,6085,2
2014,39,Santa Clara,6085,1
2014,40,Santa Clara,6085,1
2014,41,Santa Clara,6085,1
2014,44,Santa Clara,6085,2
2014,32,Shasta,6089,1
2014,37,Shasta,6089,1
2014,27,Solano,6095,1
2014,52,Solano,6095,4
2014,27,Stanislaus,6099,2
2014,29,Stanislaus,6099,1
2014,30,Stanislaus,6099,1
2014,31,Stanislaus,6099,1
2014,32,Stanislaus,6099,2
2014,33,Stanislaus,6099,6
2014,34,Stanislaus,6099,4
2014,36,Stanislaus,6099,3
2014,37,Stanislaus,6099,1
2014,38,Stanislaus,6099,3
2014,39,Stanislaus,6099,2
2014,40,Stanislaus,6099,3
2014,42,Stanislaus,6099,2
2014,49,Stanislaus,6099,1
2014,50,Stanislaus,6099,1
2014,34,Sutter,6101,1
2014,36,Sutter,6101,1
2014,40,Sutter,6101,2
2014,44,Sutter,6101,1
2014,45,Sutter,6101,1
2014,46,Sutter,6101,1
2014,52,Sutter,6101,1
2014,35,Tehama,6103,1
2014,37,Tehama,6103,1
2014,38,Tehama,6103,1
2014,41,Tehama,6103,1
2014,26,Tulare,6107,1
2014,28,Tulare,6107,2
2014,31,Tulare,6107,1
2014,34,Tulare,6107,1
2014,35,Tulare,6107,1
2014,36,Tulare,6107,1
2014,37,Tulare,6107,2
2014,38,Tulare,6107,1
2014,39,Tulare,6107,3
2014,40,Tulare,6107,1
2014,41,Tulare,6107,5
2014,52,Tulare,6107,2
2014,44,Ventura,6111,1
2014,37,Yolo,6113,1
2014,38,Yolo,6113,3
2014,39,Yolo,6113,1
2014,40,Yolo,6113,5
2014,42,Yolo,6113,1
2014,52,Yolo,6113,4
2014,33,Yuba,6115,1
2014,34,Yuba,6115,1
2014,36,Yuba,6115,1
2014,38,Yuba,6115,1
2014,51,Yuba,6115,1
2014,52,Yuba,6115,1
2015,30,Butte,6007,3
2015,31,Butte,6007,3
2015,32,Butte,6007,10
2015,33,Butte,6007,14
2015,34,Butte,6007,6
2015,35,Butte,6007,2
2015,36,Butte,6007,2
2015,37,Butte,6007,2
2015,38,Butte,6007,1
2015,39,Butte,6007,4
2015,40,Butte,6007,1
2015,41,Butte,6007,2
2015,42,Butte,6007,1
2015,43,Butte,6007,1
2015,44,Butte,6007,1
2015,35,Colusa,6011,1
2015,41,Contra Costa,6013,1
2015,38,Fresno,6019,3
2015,39,Fresno,6019,1
2015,40,Fresno,6019,2
2015,41,Fresno,6019,1
2015,30,Glenn,6021,1
2015,31,Glenn,6021,3
2015,32,Glenn,6021,2
2015,33,Glenn,6021,2
2015,34,Glenn,6021,4
2015,35,Glenn,6021,5
2015,39,Glenn,6021,2
2015,49,Imperial,6025,1
2015,32,Kern,6029,2
2015,34,Kern,6029,1
2015,37,Kern,6029,1
2015,38,Kern,6029,1
2015,39,Kern,6029,2
2015,40,Kern,6029,1
2015,41,Kern,6029,2
2015,43,Kern,6029,1
2015,33,Lake,6033,1
2015,36,Lake,6033,1
2015,30,Los Angeles,6037,1
2015,35,Los Angeles,6037,2
2015,36,Los Angeles,6037,1
2015,37,Los Angeles,6037,8
2015,38,Los Angeles,6037,12
2015,39,Los Angeles,6037,10
2015,40,Los Angeles,6037,15
2015,41,Los Angeles,6037,20
2015,42,Los Angeles,6037,12
2015,43,Los Angeles,6037,22
2015,44,Los Angeles,6037,16
2015,45,Los Angeles,6037,29
2015,46,Los Angeles,6037,15
2015,47,Los Angeles,6037,25
2015,49,Los Angeles,6037,30
2015,50,Los Angeles,6037,15
2015,52,Los Angeles,6037,19
2015,36,Madera,6039,1
2015,38,Madera,6039,1
2015,40,Madera,6039,1
2015,42,Madera,6039,1
2015,37,Marin,6041,1
2015,33,Mendocino,6045,1
2015,40,Merced,6047,1
2015,29,Nevada,6057,1
2015,33,Nevada,6057,1
2015,32,Orange,6059,1
2015,35,Orange,6059,3
2015,36,Orange,6059,2
2015,37,Orange,6059,12
2015,38,Orange,6059,2
2015,39,Orange,6059,4
2015,40,Orange,6059,7
2015,41,Orange,6059,4
2015,42,Orange,6059,4
2015,43,Orange,6059,7
2015,44,Orange,6059,11
2015,45,Orange,6059,16
2015,46,Orange,6059,4
2015,47,Orange,6059,4
2015,50,Orange,6059,3
2015,52,Orange,6059,1
2015,31,Riverside,6065,2
2015,32,Riverside,6065,1
2015,34,Riverside,6065,1
2015,35,Riverside,6065,5
2015,36,Riverside,6065,2
2015,37,Riverside,6065,4
2015,38,Riverside,6065,8
2015,39,Riverside,6065,5
2015,40,Riverside,6065,26
2015,41,Riverside,6065,12
2015,42,Riverside,6065,23
2015,43,Riverside,6065,4
2015,44,Riverside,6065,9
2015,45,Riverside,6065,7
2015,46,Riverside,6065,2
2015,47,Riverside,6065,8
2015,49,Riverside,6065,4
2015,50,Riverside,6065,1
2015,52,Riverside,6065,1
2015,37,Sacramento,6067,1
2015,41,Sacramento,6067,1
2015,48,Sacramento,6067,1
2015,50,Sacramento,6067,1
2015,32,San Bernardino,6071,1
2015,34,San Bernardino,6071,1
2015,35,San Bernardino,6071,2
2015,37,San Bernardino,6071,3
2015,38,San Bernardino,6071,4
2015,39,San Bernardino,6071,8
2015,40,San Bernardino,6071,3
2015,41,San Bernardino,6071,3
2015,42,San Bernardino,6071,6
2015,43,San Bernardino,6071,6
2015,44,San Bernardino,6071,3
2015,45,San Bernardino,6071,1
2015,46,San Bernardino,6071,2
2015,47,San Bernardino,6071,2
2015,48,San Bernardino,6071,1
2015,50,San Bernardino,6071,3
2015,52,San Bernardino,6071,1
2015,35,San Diego,6073,1
2015,38,San Diego,6073,3
2015,40,San Diego,6073,7
2015,41,San Diego,6073,5
2015,42,San Diego,6073,5
2015,43,San Diego,6073,7
2015,44,San Diego,6073,1
2015,45,San Diego,6073,4
2015,47,San Diego,6073,4
2015,48,San Diego,6073,1
2015,49,San Diego,6073,1
2015,50,San Diego,6073,1
2015,52,San Diego,6073,1
2015,34,San Joaquin,6077,1
2015,38,San Joaquin,6077,1
2015,32,Santa Clara,6085,1
2015,35,Santa Clara,6085,1
2015,36,Santa Clara,6085,1
2015,39,Santa Clara,6085,2
2015,42,Santa Clara,6085,1
2015,44,Santa Clara,6085,1
2015,46,Santa Clara,6085,1
2015,36,Shasta,6089,2
2015,40,Shasta,6089,1
2015,34,Siskiyou,6093,1
2015,39,Solano,6095,1
2015,34,Stanislaus,6099,3
2015,37,Stanislaus,6099,1
2015,38,Stanislaus,6099,5
2015,41,Stanislaus,6099,3
2015,34,Sutter,6101,2
2015,33,Tehama,6103,2
2015,34,Tehama,6103,1
2015,37,Tehama,6103,1
2015,39,Tehama,6103,1
2015,30,Tulare,6107,2
2015,31,Tulare,6107,2
2015,39,Tulare,6107,3
2015,49,Tulare,6107,4
2015,50,Tulare,6107,2
2015,38,Ventura,6111,1
2015,40,Ventura,6111,1
2015,41,Ventura,6111,1
2015,42,Ventura,6111,2
2015,45,Ventura,6111,1
2015,34,Yolo,6113,1
2015,35,Yolo,6113,2
2015,36,Yolo,6113,1
2015,38,Yolo,6113,2
2015,40,Yolo,6113,1
2015,48,Yolo,6113,1
2015,34,Yuba,6115,4
2015,36,Yuba,6115,3
2015,44,Yuba,6115,1
